Indicator,Values,State,LGA,Months,Year
076. Men A Vaccine - Received,700,Imo,Owerri West,Nov,2020
076. Men A Vaccine - Received,1750,Katsina,Malumfashi,Dec,2020
076. Men A Vaccine - Received,830,Imo,Orlu,Oct,2020
076. Men A Vaccine - Received,2800,Niger,Mokwa,Nov,2020
076. Men A Vaccine - Received,490,Anambra,Anambra West,Dec,2020
076. Men A Vaccine - Received,1690,Adamawa,Hong,Nov,2020
076. Men A Vaccine - Received,500,Kwara,Asa,Nov,2020
076. Men A Vaccine - Received,1040,Imo,Ikeduru,Dec,2020
076. Men A Vaccine - Received,1170,Yobe,Fune,Oct,2020
076. Men A Vaccine - Received,590,Imo,Onuimo,Oct,2020
076. Men A Vaccine - Received,2640,Kano,Rogo,Nov,2020
076. Men A Vaccine - Received,780,Delta,Sapele,Sep,2020
076. Men A Vaccine - Received,60,Oyo,Iwajowa,Oct,2020
076. Men A Vaccine - Received,2080,Borno,Biu,Dec,2020
076. Men A Vaccine - Received,1810,Nasarawa,Doma,Nov,2020
076. Men A Vaccine - Received,3490,Nasarawa,Doma,Dec,2020
076. Men A Vaccine - Received,1050,Kwara,Asa,Dec,2020
076. Men A Vaccine - Received,2730,Kano,Rogo,Dec,2020
076. Men A Vaccine - Received,960,Oyo,Ibadan North,Nov,2020
076. Men A Vaccine - Received,180,Niger,Agwara,Dec,2020
076. Men A Vaccine - Received,710,Delta,Sapele,Dec,2020
076. Men A Vaccine - Received,710,Delta,Sapele,Nov,2020
076. Men A Vaccine - Received,590,Niger,Agwara,Nov,2020
076. Men A Vaccine - Received,2160,Jigawa,Ringim,Nov,2020
076. Men A Vaccine - Received,1150,Kano,Karaye,Nov,2020
076. Men A Vaccine - Received,1120,Imo,Oguta,Dec,2020
076. Men A Vaccine - Received,650,Imo,Ohaji/Egbema,Dec,2020
076. Men A Vaccine - Received,1090,Imo,Oguta,Nov,2020
076. Men A Vaccine - Received,760,Imo,Orsu,Oct,2020
076. Men A Vaccine - Received,130,Oyo,Lagelu,Sep,2020
076. Men A Vaccine - Received,1620,Kwara,Ilorin East,Nov,2020
076. Men A Vaccine - Received,2460,Kwara,Ilorin East,Dec,2020
076. Men A Vaccine - Received,210,Kwara,Asa,Sep,2020
076. Men A Vaccine - Received,3440,Kano,Sumaila,Dec,2020
076. Men A Vaccine - Received,270,Delta,Ukwuani,Dec,2020
076. Men A Vaccine - Received,890,Oyo,Oyo East,Nov,2020
076. Men A Vaccine - Received,1720,Kano,Gwale,Nov,2020
076. Men A Vaccine - Received,2740,Kano,Gwale,Dec,2020
076. Men A Vaccine - Received,1380,Gombe,Balanga,Dec,2020
076. Men A Vaccine - Received,1580,Katsina,Bindawa,Dec,2020
076. Men A Vaccine - Received,670,Gombe,Balanga,Nov,2020
076. Men A Vaccine - Received,370,Oyo,Saki East,Nov,2020
076. Men A Vaccine - Received,1870,Yobe,Potiskum,Oct,2020
076. Men A Vaccine - Received,660,Bauchi,Bogoro,Nov,2020
076. Men A Vaccine - Received,4470,Nasarawa,Karu,Dec,2020
076. Men A Vaccine - Received,1750,Kano,Tsanyawa,Dec,2020
076. Men A Vaccine - Received,110,Bauchi,Alkaleri,Sep,2020
076. Men A Vaccine - Received,1160,Adamawa,Demsa,Nov,2020
076. Men A Vaccine - Received,3270,Kano,Kumbotso,Nov,2020
076. Men A Vaccine - Received,2850,Kano,Ungogo,Nov,2020
076. Men A Vaccine - Received,3970,Kano,Ungogo,Dec,2020
076. Men A Vaccine - Received,2000,Bauchi,Katagum,Nov,2020
076. Men A Vaccine - Received,1930,Bauchi,Katagum,Dec,2020
076. Men A Vaccine - Received,3710,Kano,Kumbotso,Dec,2020
076. Men A Vaccine - Received,1010,Oyo,Saki West,Dec,2020
076. Men A Vaccine - Received,1810,Kaduna,Jema'a,Dec,2020
076. Men A Vaccine - Received,430,Oyo,Saki West,Nov,2020
076. Men A Vaccine - Received,330,Edo,Etsako East,Dec,2020
076. Men A Vaccine - Received,1240,Kaduna,Jema'a,Nov,2020
076. Men A Vaccine - Received,330,Kwara,Edu,Dec,2020
076. Men A Vaccine - Received,160,Plateau,Wase,Dec,2020
076. Men A Vaccine - Received,850,Kano,Tofa,Dec,2020
076. Men A Vaccine - Received,1200,Kwara,Kaiama,Oct,2020
076. Men A Vaccine - Received,4510,Kaduna,Giwa,Dec,2020
076. Men A Vaccine - Received,800,Taraba,Wukari,Nov,2020
076. Men A Vaccine - Received,1450,Kwara,Moro,Dec,2020
076. Men A Vaccine - Received,450,Borno,Konduga,Oct,2020
076. Men A Vaccine - Received,360,Jigawa,Dutse,Nov,2020
076. Men A Vaccine - Received,620,Oyo,Ido,Dec,2020
076. Men A Vaccine - Received,1490,Katsina,Matazu,Nov,2020
076. Men A Vaccine - Received,430,Oyo,Atisbo,Dec,2020
076. Men A Vaccine - Received,570,Delta,Bomadi,Dec,2020
076. Men A Vaccine - Received,1580,Borno,Monguno,Nov,2020
076. Men A Vaccine - Received,1260,Borno,Shani,Dec,2020
076. Men A Vaccine - Received,1200,Yobe,Nangere,Nov,2020
076. Men A Vaccine - Received,820,Imo,Owerri West,Dec,2020
076. Men A Vaccine - Received,310,Osun,Ola-Oluwa,Nov,2020
076. Men A Vaccine - Received,800,Borno,Magumeri,Nov,2020
076. Men A Vaccine - Received,310,Yobe,Gujba,Oct,2020
076. Men A Vaccine - Received,870,Imo,Ihitte/Uboma,Dec,2020
076. Men A Vaccine - Received,970,Bauchi,Warji,Dec,2020
076. Men A Vaccine - Received,250,Delta,Bomadi,Sep,2020
076. Men A Vaccine - Received,1680,Gombe,Kwami,Nov,2020
076. Men A Vaccine - Received,2200,Adamawa,Mubi North,Dec,2020
076. Men A Vaccine - Received,840,Imo,Owerri North,Dec,2020
076. Men A Vaccine - Received,230,Kwara,Oke-Ero,Oct,2020
076. Men A Vaccine - Received,630,Nasarawa,Akwanga,Nov,2020
076. Men A Vaccine - Received,1390,Taraba,Takum,Nov,2020
076. Men A Vaccine - Received,1060,Katsina,Dutsi,Nov,2020
076. Men A Vaccine - Received,1060,Kaduna,Chikun,Dec,2020
076. Men A Vaccine - Received,690,Imo,Ngor-Okpala,Oct,2020
076. Men A Vaccine - Received,1640,Jigawa,Jahun,Dec,2020
076. Men A Vaccine - Received,970,Oyo,Surulere,Nov,2020
076. Men A Vaccine - Received,1230,Niger,Magama,Nov,2020
076. Men A Vaccine - Received,393,Bauchi,Misau,Nov,2020
076. Men A Vaccine - Received,590,Anambra,Ayamelum,Nov,2020
076. Men A Vaccine - Received,190,Oyo,Saki West,Sep,2020
076. Men A Vaccine - Received,1560,Kano,Kiru,Nov,2020
076. Men A Vaccine - Received,1100,Kano,Dawakin Kudu,Nov,2020
076. Men A Vaccine - Received,1210,Yobe,Gulani,Dec,2020
076. Men A Vaccine - Received,50,Kano,Ungogo,Sep,2020
076. Men A Vaccine - Received,1590,Anambra,Awka South,Nov,2020
076. Men A Vaccine - Received,710,Delta,Ughelli South,Dec,2020
076. Men A Vaccine - Received,60,Yobe,Jakusko,Oct,2020
076. Men A Vaccine - Received,710,Delta,Aniocha North,Dec,2020
076. Men A Vaccine - Received,1310,Osun,Ayedaade,Dec,2020
076. Men A Vaccine - Received,910,Imo,Owerri Municipal,Nov,2020
076. Men A Vaccine - Received,60,Taraba,Bali,Oct,2020
076. Men A Vaccine - Received,320,Oyo,Lagelu,Nov,2020
076. Men A Vaccine - Received,1380,Bauchi,Shira,Nov,2020
076. Men A Vaccine - Received,5520,Nasarawa,Lafia,Dec,2020
076. Men A Vaccine - Received,270,Jigawa,Babura,Nov,2020
076. Men A Vaccine - Received,1200,Katsina,Danja,Nov,2020
076. Men A Vaccine - Received,170,Cross River,Obanliku,Dec,2020
076. Men A Vaccine - Received,3300,Kaduna,Sabon Gari,Dec,2020
076. Men A Vaccine - Received,580,Taraba,Kurmi,Nov,2020
076. Men A Vaccine - Received,930,Delta,Ika North East,Dec,2020
076. Men A Vaccine - Received,1060,Jigawa,Garki,Dec,2020
076. Men A Vaccine - Received,380,Oyo,Olorunsogo,Nov,2020
076. Men A Vaccine - Received,80,Imo,Ezinihitte-Mbaise,Dec,2020
076. Men A Vaccine - Received,3470,Bauchi,Alkaleri,Dec,2020
076. Men A Vaccine - Received,1412,Adamawa,Gombi,Nov,2020
076. Men A Vaccine - Received,600,Borno,Kaga,Dec,2020
076. Men A Vaccine - Received,1100,Jigawa,Gumel,Dec,2020
076. Men A Vaccine - Received,960,Imo,Orlu,Nov,2020
076. Men A Vaccine - Received,280,Edo,Etsako West,Dec,2020
076. Men A Vaccine - Received,10,Kwara,Offa,Oct,2020
076. Men A Vaccine - Received,1860,Jigawa,Kiyawa,Nov,2020
076. Men A Vaccine - Received,1630,Katsina,Malumfashi,Nov,2020
076. Men A Vaccine - Received,40,Yobe,Nangere,Aug,2020
076. Men A Vaccine - Received,830,Delta,Ika South,Nov,2020
076. Men A Vaccine - Received,620,Imo,Oru East,Dec,2020
076. Men A Vaccine - Received,290,Edo,Owan West,Dec,2020
076. Men A Vaccine - Received,650,Oyo,Ibarapa East,Nov,2020
076. Men A Vaccine - Received,1640,Jigawa,Miga,Dec,2020
076. Men A Vaccine - Received,50,Katsina,Daura,Sep,2020
076. Men A Vaccine - Received,620,Oyo,Ibarapa East,Dec,2020
076. Men A Vaccine - Received,1320,Adamawa,Maiha,Nov,2020
076. Men A Vaccine - Received,560,Osun,Ife South,Nov,2020
076. Men A Vaccine - Received,1780,Bauchi,Itas/Gadau,Dec,2020
076. Men A Vaccine - Received,630,Taraba,Yorro,Dec,2020
076. Men A Vaccine - Received,1820,Kano,Bagwai,Dec,2020
076. Men A Vaccine - Received,3650,Kaduna,Birnin Gwari,Dec,2020
076. Men A Vaccine - Received,1480,Plateau,Barkin Ladi,Dec,2020
076. Men A Vaccine - Received,340,Osun,Ede North,Nov,2020
076. Men A Vaccine - Received,430,Osun,Ilesa East,Nov,2020
076. Men A Vaccine - Received,2820,Kaduna,Kaduna North,Dec,2020
076. Men A Vaccine - Received,1120,Adamawa,Song,Dec,2020
076. Men A Vaccine - Received,1150,Jigawa,Kaugama,Nov,2020
076. Men A Vaccine - Received,990,Adamawa,Song,Nov,2020
076. Men A Vaccine - Received,2260,Katsina,Kankara,Nov,2020
076. Men A Vaccine - Received,640,Osun,Ejigbo,Nov,2020
076. Men A Vaccine - Received,320,Osun,Ifedayo,Dec,2020
076. Men A Vaccine - Received,10,Osun,Ede South,Oct,2020
076. Men A Vaccine - Received,1120,Osun,Ife East,Dec,2020
076. Men A Vaccine - Received,2230,Federal Capital Territory,Abaji,Dec,2020
076. Men A Vaccine - Received,610,Oyo,Oyo West,Nov,2020
076. Men A Vaccine - Received,1490,Kano,Gaya,Nov,2020
076. Men A Vaccine - Received,2390,Kano,Albasu,Nov,2020
076. Men A Vaccine - Received,2190,Kano,Albasu,Dec,2020
076. Men A Vaccine - Received,2720,Katsina,Funtua,Nov,2020
076. Men A Vaccine - Received,790,Delta,Okpe,Aug,2020
076. Men A Vaccine - Received,800,Bauchi,Dass,Dec,2020
076. Men A Vaccine - Received,1280,Kwara,Baruten,Nov,2020
076. Men A Vaccine - Received,750,Adamawa,Girei,Nov,2020
076. Men A Vaccine - Received,670,Osun,Egbedore,Dec,2020
076. Men A Vaccine - Received,550,Delta,Ughelli North,Oct,2020
076. Men A Vaccine - Received,890,Nasarawa,Kokona,Nov,2020
076. Men A Vaccine - Received,1230,Imo,Mbaitoli,Dec,2020
076. Men A Vaccine - Received,2640,Katsina,Kankara,Dec,2020
076. Men A Vaccine - Received,830,Delta,Udu,Nov,2020
076. Men A Vaccine - Received,530,Delta,Ughelli North,Dec,2020
076. Men A Vaccine - Received,1340,Taraba,Ibi,Nov,2020
076. Men A Vaccine - Received,650,Osun,Ifelodun,Dec,2020
076. Men A Vaccine - Received,1040,Oyo,Irepo,Nov,2020
076. Men A Vaccine - Received,3540,Kaduna,Ikara,Dec,2020
076. Men A Vaccine - Received,750,Edo,Esan South-East,Dec,2020
076. Men A Vaccine - Received,560,Oyo,Irepo,Oct,2020
076. Men A Vaccine - Received,2470,Kano,Nasarawa,Dec,2020
076. Men A Vaccine - Received,1810,Kano,Tudun Wada,Nov,2020
076. Men A Vaccine - Received,2390,Katsina,Kaita,Nov,2020
076. Men A Vaccine - Received,2770,Kano,Nasarawa,Nov,2020
076. Men A Vaccine - Received,1360,Delta,Uvwie,Aug,2020
076. Men A Vaccine - Received,4590,Kaduna,Soba,Dec,2020
076. Men A Vaccine - Received,500,Kwara,Isin,Nov,2020
076. Men A Vaccine - Received,430,Kwara,Isin,Dec,2020
076. Men A Vaccine - Received,390,Jigawa,Gwaram,Oct,2020
076. Men A Vaccine - Received,1450,Kano,Madobi,Nov,2020
076. Men A Vaccine - Received,1190,Niger,Edati,Nov,2020
076. Men A Vaccine - Received,1130,Gombe,Nafada,Dec,2020
076. Men A Vaccine - Received,2030,Katsina,Batsari,Dec,2020
076. Men A Vaccine - Received,600,Yobe,Yunusari,Oct,2020
076. Men A Vaccine - Received,870,Oyo,Akinyele,Dec,2020
076. Men A Vaccine - Received,570,Imo,Nkwerre,Nov,2020
076. Men A Vaccine - Received,20,Enugu,Nsukka,Nov,2020
076. Men A Vaccine - Received,1750,Kaduna,Kaura,Dec,2020
076. Men A Vaccine - Received,50,Jigawa,Malam Madori,Sep,2020
076. Men A Vaccine - Received,900,Adamawa,Lamurde,Nov,2020
076. Men A Vaccine - Received,680,Yobe,Yunusari,Dec,2020
076. Men A Vaccine - Received,4350,Kano,Bichi,Nov,2020
076. Men A Vaccine - Received,1680,Borno,Monguno,Dec,2020
076. Men A Vaccine - Received,1590,Taraba,Jalingo,Nov,2020
076. Men A Vaccine - Received,560,Taraba,Lau,Nov,2020
076. Men A Vaccine - Received,2090,Katsina,Mani,Nov,2020
076. Men A Vaccine - Received,1120,Yobe,Nangere,Oct,2020
076. Men A Vaccine - Received,430,Osun,Ola-Oluwa,Dec,2020
076. Men A Vaccine - Received,730,Anambra,Onitsha South,Nov,2020
076. Men A Vaccine - Received,720,Bauchi,Warji,Nov,2020
076. Men A Vaccine - Received,320,Kwara,Oke-Ero,Nov,2020
076. Men A Vaccine - Received,1520,Oyo,Ibadan North East,Dec,2020
076. Men A Vaccine - Received,2820,Gombe,Kwami,Dec,2020
076. Men A Vaccine - Received,130,Oyo,Afijio,Nov,2020
076. Men A Vaccine - Received,2160,Katsina,Mashi,Dec,2020
076. Men A Vaccine - Received,1560,Bauchi,Misau,Dec,2020
076. Men A Vaccine - Received,1690,Taraba,Takum,Dec,2020
076. Men A Vaccine - Received,790,Adamawa,Toungo,Dec,2020
076. Men A Vaccine - Received,280,Jigawa,Malam Madori,Oct,2020
076. Men A Vaccine - Received,1420,Kano,Wudil,Nov,2020
076. Men A Vaccine - Received,1380,Katsina,Daura,Dec,2020
076. Men A Vaccine - Received,6080,Borno,Maiduguri,Nov,2020
076. Men A Vaccine - Received,1900,Jigawa,Malam Madori,Dec,2020
